TE_subfamily,names,scores,logfoldchanges,pvals,pvals_adj,bulk_TE,bulk_baseMean,bulk_log2FoldChange,bulk_pvalue,bulk_padj,is_TE,bulk_lfcSE,bulk_stat,bulk_TE_family,bulk_TE_class,bulk_significance
L1P2,L1P2:TE,4.631265,0.08676745,3.6343809292236138e-06,3.5778355331744424e-05,L1P2:L1:LINE,1328.92986523131,0.0038517608623719,0.95668624498704,0.995278921297154,True,0.0709185858731776,0.054312431853336,L1,LINE,Not Significant
L1PA8A,L1PA8A:TE,6.0754557,0.08549089,1.236362569646314e-09,1.6485748460834064e-08,L1PA8A:L1:LINE,2385.15858629938,0.0406765242412434,0.681069974581118,0.995278921297154,True,0.0989688046231198,0.411003491414719,L1,LINE,Not Significant
AluYk3,AluYk3:TE,3.416813,0.08411652,0.0006335878403073,0.0046490435889739,AluYk3:Alu:SINE,327.140225780453,0.109841886955155,0.201654440927437,0.995278921297154,True,0.0860255313988779,1.27685217596444,Alu,SINE,Not Significant
MLT1C,MLT1C:TE,3.6905222,0.08147714,0.0002237942356546,0.0017593868042375,MLT1C:ERVL-MaLR:LTR,11568.0279621592,0.0257317741350328,0.550270061482483,0.995278921297154,True,0.0430761487977374,0.597355493775813,ERVL-MaLR,LTR,Not Significant
Charlie1b,Charlie1b:TE,3.9532208,0.08017812,7.710620965867027e-05,0.0006469645816,Charlie1b:hAT-Charlie:DNA,2636.19931410817,-0.024375577986638,0.630993394869229,0.995278921297154,True,0.0507476595105125,-0.480329107228848,hAT-Charlie,DNA,Not Significant
MER44C,MER44C:TE,3.5531418,0.07960179,0.0003806592254456,0.0028912592925874,MER44C:TcMar-Tigger:DNA,1224.77051978376,-0.029783324978205,0.496354087030589,0.995278921297154,True,0.0437837147681977,-0.68023750693347,TcMar-Tigger,DNA,Not Significant
MER21A,MER21A:TE,2.8348675,0.07623973,0.0045844697517545,0.02862198553988,MER21A:ERVL:LTR,2485.87685642283,-0.0670653289221636,0.24104288477231,0.995278921297154,True,0.0572042298881958,-1.17238408861095,ERVL,LTR,Not Significant
SVA_A,SVA_A:TE,3.5809176,0.074000135,0.0003423897122025,0.0026224573904812,SVA_A:SVA:Retroposon,1705.5930536943,-0.199841854497139,0.268847560023861,0.995278921297154,True,0.180734528879682,-1.1057203940824,SVA,Retroposon,Not Significant
MER11C,MER11C:TE,2.7427697,0.07352301,0.0060923402779459,0.0371410318567275,MER11C:ERVK:LTR,2180.56407930968,0.0050244967060761,0.936564409670531,0.995278921297154,True,0.0631308067470946,0.079588666214968,ERVK,LTR,Not Significant
Tigger19b,Tigger19b:TE,2.9837198,0.06911447,0.0028476741233719,0.0186179781983783,Tigger19b:TcMar-Tigger:DNA,3533.66753019679,-0.0523132803715802,0.460348475239267,0.995278921297154,True,0.0708589766750389,-0.738273156434227,TcMar-Tigger,DNA,Not Significant
LTR12C,LTR12C:TE,3.575344,0.068274714,0.0003497677184836,0.0026721577984304,LTR12C:ERV1:LTR,3055.29514883045,0.0226997221279799,0.715393806478275,0.995278921297154,True,0.0622555417943786,0.364621710352371,ERV1,LTR,Not Significant
LTR33,LTR33:TE,3.3522818,0.06801241,0.0008014839661103,0.0057878024797797,LTR33:ERVL:LTR,8038.97112882106,0.0751128682694429,0.335772128767836,0.995278921297154,True,0.078035084636477,0.96255253158695,ERVL,LTR,Not Significant
MER5B,MER5B:TE,3.1458979,0.06752043,0.0016557784117537,0.0112895690030076,MER5B:hAT-Charlie:DNA,13050.4615246634,-0.0200440819405983,0.657384342524017,0.995278921297154,True,0.0451924374575148,-0.44352734811973,hAT-Charlie,DNA,Not Significant
Charlie25,Charlie25:TE,3.6800945,0.06740229,0.0002331475600038,0.001826231408891,Charlie25:hAT-Charlie:DNA,551.425663886272,-0.0801069122101689,0.382760249580864,0.995278921297154,True,0.0917792360131328,-0.872821737137868,hAT-Charlie,DNA,Not Significant
Tigger4b,Tigger4b:TE,3.1658955,0.0672515,0.001546063159807,0.0106016263445128,Tigger4b:TcMar-Tigger:DNA,2119.44774473878,-0.0796300614676066,0.211428015671029,0.995278921297154,True,0.0637219730684561,-1.24964839651247,TcMar-Tigger,DNA,Not Significant
L1M3,L1M3:TE,4.1319475,0.06672775,3.597026076469356e-05,0.0003152773949498,L1M3:L1:LINE,3032.80887086516,-0.0770830749954024,0.270908254155622,0.995278921297154,True,0.0700135699794658,-1.10097335442272,L1,LINE,Not Significant
MLT1F2,MLT1F2:TE,3.3587625,0.066025116,0.0007829231637,0.0056659657320023,MLT1F2:ERVL-MaLR:LTR,5915.65842943568,0.0013709705290375,0.971277346009475,0.995278921297154,True,0.0380758653067978,0.0360062868694084,ERVL-MaLR,LTR,Not Significant
L1PA6,L1PA6:TE,8.958444,0.06600991,3.292944762505791e-19,7.044089312249931e-18,L1PA6:L1:LINE,8159.90334955422,-0.0120137624846932,0.858234546213266,0.995278921297154,True,0.0672580355866552,-0.178621965091661,L1,LINE,Not Significant
Charlie21a,Charlie21a:TE,2.8332722,0.06542271,0.0046074148067318,0.0287413557526621,Charlie21a:hAT-Charlie:DNA,612.124516879801,-0.117128120560098,0.285319928272897,0.995278921297154,True,0.109624870793834,-1.06844477637173,hAT-Charlie,DNA,Not Significant
MLT1H,MLT1H:TE,3.2231421,0.06234149,0.0012679266088773,0.0088232308936808,MLT1H:ERVL-MaLR:LTR,6978.95028896165,0.0412864845850731,0.24460703000825,0.995278921297154,True,0.0354832517744736,1.16354850585521,ERVL-MaLR,LTR,Not Significant
L1PB1,L1PB1:TE,11.158481,0.061522577,6.509479306100333e-29,1.8775662240388245e-27,L1PB1:L1:LINE,11687.1506518953,-0.0403469963730372,0.553363407334998,0.995278921297154,True,0.0680700380238445,-0.592727689661403,L1,LINE,Not Significant
MIRc,MIRc:TE,4.3334403,0.060042787,1.4679711135176156e-05,0.0001356282564302,MIRc:MIR:SINE,70223.504626776,-0.0232126724685675,0.650691611897933,0.995278921297154,True,0.0512645549488955,-0.452801599305948,MIR,SINE,Not Significant
Tigger1,Tigger1:TE,8.650605,0.05417664,5.1226927747703216e-18,1.040990746083313e-16,Tigger1:TcMar-Tigger:DNA,22601.1770061859,-0.068704920008999,0.2073288742216,0.995278921297154,True,0.0544868744067462,-1.26094441564247,TcMar-Tigger,DNA,Not Significant
L1PREC2,L1PREC2:TE,6.699274,0.052216098,2.094572015391972e-11,3.1335172684223844e-10,L1PREC2:L1:LINE,5377.78312533836,-0.0004129187748805,0.99519774416835,0.99863022158782,True,0.0686051592722151,-0.0060187714635599,L1,LINE,Not Significant
Tigger3,Tigger3:TE,3.2840173,0.04826503,0.0010233864503481,0.007243966030432,Tigger3:TcMar-Tigger:DNA,762.447955353649,-0.072634375524686,0.170668639464645,0.995278921297154,True,0.0530155283553159,-1.37005850508331,TcMar-Tigger,DNA,Not Significant
MIRb,MIRb:TE,6.04534,0.04816695,1.4909536782710442e-09,1.9749058087455377e-08,MIRb:MIR:SINE,142959.790065078,0.0063043914572829,0.837373718631217,0.995278921297154,True,0.0307150794414584,0.205253952518625,MIR,SINE,Not Significant
Charlie2a,Charlie2a:TE,3.116828,0.040982388,0.0018280825988849,0.0123606349852616,Charlie2a:hAT-Charlie:DNA,1725.03514556291,-0.0488997611346922,0.277392329993207,0.995278921297154,True,0.045019283398285,-1.08619590192222,hAT-Charlie,DNA,Not Significant
MER30,MER30:TE,2.8705423,0.03956349,0.0040976825770295,0.0259057319841443,MER30:hAT-Charlie:DNA,3610.55317705184,0.0032003552156505,0.938689570434166,0.995278921297154,True,0.0416079026976715,0.0769170039380427,hAT-Charlie,DNA,Not Significant
L1M3e,L1M3e:TE,2.6487372,0.028103046,0.0080793110499396,0.048074380044731,L1M3e:L1:LINE,262.091853364447,-0.107639972316276,0.301934641829925,0.995278921297154,True,0.104272642981,-1.03229350708881,L1,LINE,Not Significant
MIR,MIR:TE,3.3645675,0.025496399,0.0007666370919815,0.0055636675461152,MIR:MIR:SINE,122360.85895973,0.0003732035686487,0.988896864027902,0.998424504882168,True,0.0268179868617896,0.0139161664360615,MIR,SINE,Not Significant
L1PA3,L1PA3:TE,6.0545464,0.016841145,1.4081408860008352e-09,1.8709847183357693e-08,L1PA3:L1:LINE,14792.1353402931,0.0046473651991965,0.949214164703569,0.995278921297154,True,0.0729643462761014,0.0636936454088227,L1,LINE,Not Significant
L1PA4,L1PA4:TE,3.0653114,-0.020824026,0.0021744351436295,0.0145108887652049,L1PA4:L1:LINE,14277.5717765911,-0.0072432217708313,0.914004828557857,0.995278921297154,True,0.0670740213709431,-0.10798848231827,L1,LINE,Not Significant
L2,L2:TE,-2.6674564,-0.02116057,0.0076427796167882,0.0456758284713801,L2:L2:LINE,110144.282460146,0.0150390167798123,0.893190033488489,0.995278921297154,True,0.11200679645564,0.134268787749576,L2,LINE,Not Significant
L2c,L2c:TE,-3.045771,-0.021738386,0.0023208467376098,0.0153912287508522,L2c:L2:LINE,218262.610655511,0.0194973643528951,0.822902610794661,0.995278921297154,True,0.0871144285713826,0.223813261162801,L2,LINE,Not Significant
AluYm1,AluYm1:TE,-4.630489,-0.039364554,3.648033340762835e-06,3.590099608926883e-05,AluYm1:Alu:SINE,1533.20641426066,0.0517552189464633,0.386707730997454,0.995278921297154,True,0.059790919683318,0.865603326066638,Alu,SINE,Not Significant
Tigger2,Tigger2:TE,-3.9504094,-0.05627338,7.801759927753998e-05,0.0006538814685684,Tigger2:TcMar-Tigger:DNA,5927.15838746894,-0.026857329943241,0.558410068732599,0.995278921297154,True,0.0458939048728671,-0.585204724192456,TcMar-Tigger,DNA,Not Significant
L1HS,L1HS:TE,-2.656362,-0.058234323,0.0078988760819796,0.0470846332098172,L1HS:L1:LINE,2825.6404938476,-0.0342047156741634,0.589092863266858,0.995278921297154,True,0.0633243521723894,-0.54015105564834,L1,LINE,Not Significant
L1PA10,L1PA10:TE,-3.1617815,-0.06267748,0.0015680718342244,0.0107402914716537,L1PA10:L1:LINE,5293.22736691228,0.014841762152393,0.827828240407459,0.995278921297154,True,0.0682418254950483,0.217487765673413,L1,LINE,Not Significant
L1PA5,L1PA5:TE,-5.423055,-0.07339321,5.8588854615172014e-08,6.801421496558496e-07,L1PA5:L1:LINE,13520.1800542767,-0.0074244921436935,0.901649890238674,0.995278921297154,True,0.0600796937976356,-0.123577396527706,L1,LINE,Not Significant
AluSg4,AluSg4:TE,-8.278518,-0.07610729,1.2471814329634335e-16,2.396677619419181e-15,AluSg4:Alu:SINE,2958.25484176536,-0.0410564327165483,0.5161847715726,0.995278921297154,True,0.0632379097793734,-0.649237662341899,Alu,SINE,Not Significant
AluSg7,AluSg7:TE,-10.690343,-0.08325257,1.129522581806318e-26,3.058360468125125e-25,AluSg7:Alu:SINE,3778.40895503085,0.0358664898742174,0.538990359965701,0.995278921297154,True,0.0583821043784989,0.614340477377969,Alu,SINE,Not Significant
L1PA17,L1PA17:TE,-5.784641,-0.083446965,7.266737193479828e-09,9.13432816185848e-08,L1PA17:L1:LINE,4099.1671659325,0.0081988211227538,0.896248664102586,0.995278921297154,True,0.0628736013025334,0.13040164636511,L1,LINE,Not Significant
AluSq,AluSq:TE,-12.755458,-0.08716215,2.9066055967096258e-37,1.0241269778324479e-35,AluSq:Alu:SINE,10376.6703777926,0.0215550546133004,0.686385246938211,0.995278921297154,True,0.053385096807323,0.403765393384912,Alu,SINE,Not Significant
AluJr4,AluJr4:TE,-12.190618,-0.08869761,3.487676038991126e-34,1.1595365415030783e-32,AluJr4:Alu:SINE,10415.9322583856,-0.0127019581731174,0.792352342923432,0.995278921297154,True,0.0482492330246521,-0.263257203832184,Alu,SINE,Not Significant
AluSq4,AluSq4:TE,-6.511904,-0.08952735,7.420418026184791e-11,1.074798379648115e-09,AluSq4:Alu:SINE,1103.98701467538,-0.0731427063813238,0.398097604901734,0.995278921297154,True,0.0865569878058906,-0.845023703289569,Alu,SINE,Not Significant
AluSx1,AluSx1:TE,-21.642113,-0.09072229,7.212241367295469e-104,7.741568367645188e-102,AluSx1:Alu:SINE,52855.8808312473,0.010623521055773,0.843272930845368,0.995278921297154,True,0.0537331817511871,0.197708765971938,Alu,SINE,Not Significant
AluSz,AluSz:TE,-22.84524,-0.0974067,1.6296583310798104e-115,2.1576819885728504e-113,AluSz:Alu:SINE,50711.7203502982,-0.0058502253192486,0.911217318724797,0.995278921297154,True,0.0524668771192503,-0.111503211939828,Alu,SINE,Not Significant
AluY,AluY:TE,-24.377865,-0.09818933,2.9368950347054703e-131,4.9869141394391467e-129,AluY:Alu:SINE,35384.4035932425,0.0313113779609908,0.540360407438256,0.995278921297154,True,0.0511399812892039,0.612268076202854,Alu,SINE,Not Significant
THE1C,THE1C:TE,-3.4615905,-0.09945408,0.0005369935056725,0.0039860063751517,THE1C:ERVL-MaLR:LTR,9231.14434213026,0.100660093049022,0.0905704629457674,0.995278921297154,True,0.059477854587441,1.69239616571974,ERVL-MaLR,LTR,Not Significant
AluSx3,AluSx3:TE,-18.030909,-0.10571785,1.1144366195939336e-72,7.57791687825694e-71,AluSx3:Alu:SINE,13795.4097906214,-0.0037367104323289,0.944400886238721,0.995278921297154,True,0.0535808637831224,-0.0697396452482346,Alu,SINE,Not Significant
AluSp,AluSp:TE,-21.440035,-0.105919674,5.657218970031314e-102,5.883311977311113e-100,AluSp:Alu:SINE,24092.4525099288,0.001896525095792,0.971809462017658,0.995278921297154,True,0.0536667016959841,0.0353389538737752,Alu,SINE,Not Significant
AluSg,AluSg:TE,-20.011679,-0.106535785,4.357289986544149e-89,3.709868287410323e-87,AluSg:Alu:SINE,17572.042599067,0.0119371134683401,0.812893862939905,0.995278921297154,True,0.0504325931657772,0.236694421583707,Alu,SINE,Not Significant
AluSc,AluSc:TE,-20.999214,-0.10781269,6.667977620643984e-98,6.423271390655608e-96,AluSc:Alu:SINE,15610.5997090619,-0.0089473900196771,0.863769098733168,0.995278921297154,True,0.0521475735750495,-0.171578261581055,Alu,SINE,Not Significant
AluJo,AluJo:TE,-23.974957,-0.10814765,5.0758156808566706e-127,8.157948678510548e-125,AluJo:Alu:SINE,36611.3351305666,-0.0228606863289809,0.675025763163221,0.995278921297154,True,0.0545262110005667,-0.419260497098237,Alu,SINE,Not Significant
AluSx,AluSx:TE,-25.699003,-0.109100364,1.1992747250650463e-145,2.5030695737381924e-143,AluSx:Alu:SINE,52347.7278441381,0.0049408048605826,0.924785645872426,0.995278921297154,True,0.0523350074966159,0.0944072638358211,Alu,SINE,Not Significant
L1PA2,L1PA2:TE,-6.1705947,-0.10991155,6.803355623132265e-10,9.239713206201548e-09,L1PA2:L1:LINE,7135.36076989575,0.0225692100024476,0.764132970072177,0.995278921297154,True,0.0752161763096279,0.300057927825809,L1,LINE,Not Significant
AluSq2,AluSq2:TE,-23.34192,-0.11026422,1.6647806547732333e-120,2.4055280086158424e-118,AluSq2:Alu:SINE,27926.0559091236,-0.0079976687621811,0.887884501475697,0.995278921297154,True,0.0567284697570649,-0.140981570566429,Alu,SINE,Not Significant
AluJb,AluJb:TE,-30.780893,-0.11546306,4.72203122567981e-208,2.326568007996831e-205,AluJb:Alu:SINE,59496.8735950942,-0.0134894295420959,0.810822814904677,0.995278921297154,True,0.056355137748411,-0.239364680507347,Alu,SINE,Not Significant
AluYa5,AluYa5:TE,-8.765516,-0.117932886,1.859225810797745e-18,3.864386704254927e-17,AluYa5:Alu:SINE,788.355386295737,-0.00109187012324,0.987736129700811,0.998424504882168,True,0.0710340200757312,-0.0153710872913563,Alu,SINE,Not Significant
AluJr,AluJr:TE,-27.460295,-0.11839046,5.235050797234815e-166,1.4568467751008553e-163,AluJr:Alu:SINE,38432.6309436337,-0.0014298516183971,0.977944066149048,0.997102364862565,True,0.0517190168842148,-0.0276465351535618,Alu,SINE,Not Significant
AluSz6,AluSz6:TE,-25.481781,-0.11987117,3.138677466136888e-143,6.165552368937528e-141,AluSz6:Alu:SINE,23908.5588108256,0.000978667424,0.98476254386298,0.998424504882168,True,0.0512432096992861,0.019098480164361,Alu,SINE,Not Significant
AluSc8,AluSc8:TE,-20.894617,-0.12747176,5.993651411715506e-97,5.755245788469954e-95,AluSc8:Alu:SINE,9843.81952345217,0.0041432581977707,0.947054610049854,0.995278921297154,True,0.0623928485300979,0.0664059791367291,Alu,SINE,Not Significant
Tigger13a,Tigger13a:TE,-4.4081836,-0.12795933,1.0424109737397724e-05,9.790519317421515e-05,Tigger13a:TcMar-Tigger:DNA,3904.4706409371,-0.0879628272173781,0.113325863116063,0.995278921297154,True,0.0555524437937849,-1.58341957995409,TcMar-Tigger,DNA,Not Significant
AluSx4,AluSx4:TE,-16.419317,-0.12882406,1.3912415915097735e-60,7.728977085550138e-59,AluSx4:Alu:SINE,4919.86502369871,-0.005538667251553,0.925644045603445,0.995278921297154,True,0.0593471008946064,-0.0933266691727551,Alu,SINE,Not Significant
AluSc5,AluSc5:TE,-13.443158,-0.1296341,3.3771104240170747e-41,1.3181695297900411e-39,AluSc5:Alu:SINE,2726.78816491782,0.0515743199725688,0.283353555947004,0.995278921297154,True,0.0480737671943247,1.07281627761964,Alu,SINE,Not Significant
AluYc3,AluYc3:TE,-3.177237,-0.13939033,0.0014868545959635,0.0102306352751112,AluYc3:Alu:SINE,281.427667562914,0.113436657376347,0.303427278447952,0.995278921297154,True,0.11022776089688,1.02911150923649,Alu,SINE,Not Significant
SVA_D,SVA_D:TE,-7.3692636,-0.14556268,1.7157278152573545e-13,2.8727687736802105e-12,SVA_D:SVA:Retroposon,4409.3485263097,0.0245825574329199,0.806445932650562,0.995278921297154,True,0.100331416446626,0.245013559097886,SVA,Retroposon,Not Significant
AluYc,AluYc:TE,-11.839446,-0.14820635,2.440588570007972e-32,7.7868247846698106e-31,AluYc:Alu:SINE,1358.22901911218,0.0210147395029896,0.765718087612768,0.995278921297154,True,0.0705238875846223,0.297980446381005,Alu,SINE,Not Significant
SVA_B,SVA_B:TE,-2.9137034,-0.15501994,0.0035716894164875,0.0228495371248476,SVA_B:SVA:Retroposon,1531.87372982531,0.0276718300343703,0.725163213510583,0.995278921297154,True,0.0787100342829985,0.351566738427244,SVA,Retroposon,Not Significant
MER1B,MER1B:TE,-4.486652,-0.1550204,7.235111228802394e-06,6.914189760942955e-05,MER1B:hAT-Charlie:DNA,4111.74538089572,0.0045245371186923,0.923034880479308,0.995278921297154,True,0.0468322568158498,0.0966115542217699,hAT-Charlie,DNA,Not Significant
MIR100HG,MIR100HG,-8.731456,-0.17577633,2.514147706486362e-18,5.1897465191241494e-17,,,,,,True,,,,,
MIRLET7BHG,MIRLET7BHG,-4.4598556,-0.19031353,8.201498210871926e-06,7.798039504199801e-05,,,,,,True,,,,,
Tigger10,Tigger10:TE,-3.450826,-0.19778214,0.0005588738976486,0.004135144016206,Tigger10:TcMar-Tigger:DNA,1078.24652871151,-0.101180218126996,0.155893798402949,0.995278921297154,True,0.0713029894409055,-1.4190178970105,TcMar-Tigger,DNA,Not Significant
AluSq10,AluSq10:TE,-8.874457,-0.20030625,7.027525864471764e-19,1.4790776600609166e-17,AluSq10:Alu:SINE,710.148053991954,-0.0050318689990441,0.940656958952132,0.995278921297154,True,0.0675925138950954,-0.0744441759756667,Alu,SINE,Not Significant
AluYj4,AluYj4:TE,-14.720037,-0.2127218,4.793953555888377e-49,2.156920271290796e-47,AluYj4:Alu:SINE,872.629291974281,0.117964041706362,0.0286348485275117,0.995278921297154,True,0.0539023358328439,2.18847736157816,Alu,SINE,Not Significant
AluYb8,AluYb8:TE,-12.005222,-0.22743551,3.335650034683964e-33,1.0873423187898755e-31,AluYb8:Alu:SINE,495.944197037497,0.121063915449304,0.117862322864221,0.995278921297154,True,0.0774160272244054,1.56380945638526,Alu,SINE,Not Significant
AluYg6,AluYg6:TE,-4.9490776,-0.24809253,7.456608424483236e-07,7.868973532227655e-06,AluYg6:Alu:SINE,150.216103620301,0.113347746417667,0.256550419153784,0.995278921297154,True,0.0999026315464364,1.1345821893088,Alu,SINE,Not Significant
MIR325HG,MIR325HG,-3.7934587,-0.38723284,0.0001485633528941,0.0011999654854165,,,,,,True,,,,,
MER41E,MER41E:TE,-2.8595266,-0.43367776,0.0042427377041647,0.0266936323421962,MER41E:ERV1:LTR,363.555295440479,-0.0703018800055173,0.273593642384723,0.995278921297154,True,0.0642129367451088,-1.09482424522302,ERV1,LTR,Not Significant
MIR181A2HG,MIR181A2HG,-2.6572585,-0.4384109,0.0078779010165633,0.0469782371136529,,,,,,True,,,,,
THEM4,THEM4,-2.9508898,-0.4689524,0.0031685996133749,0.0205021014811588,,,,,,True,,,,,
MER85,MER85:TE,-2.8064477,-0.54149544,0.0050091031012975,0.0310341347975687,MER85:PiggyBac:DNA,449.153351351009,-0.0540905492698966,0.531909620235523,0.995278921297154,True,0.0865319181397927,-0.625093612076333,PiggyBac,DNA,Not Significant
MIR181A1HG,MIR181A1HG,-21.561182,-0.6047001,4.1585199956170384e-103,4.400856284094017e-101,,,,,,True,,,,,
MER57-int,MER57-int:TE,-11.781496,-0.87008256,4.86221394671009e-32,1.5382509491407556e-30,MER57-int:ERV1:LTR,1242.35860233335,-0.0500181011579506,0.527541977359253,0.995278921297154,True,0.0791722974938708,-0.63176265867266,ERV1,LTR,Not Significant
MER31B,MER31B:TE,-18.185808,-0.9877264,6.686265655965842e-74,4.609076015826912e-72,MER31B:ERV1:LTR,2052.99438167603,0.0499523310399037,0.525479163397787,0.995278921297154,True,0.0786747285903503,0.634922190834612,ERV1,LTR,Not Significant
